Branch_ID,City,Region,Customers,Transactions,Transaction_Value,Investment_Value,Firm_Revenue,Expenses,Profit_Margin
1488,Solapur,North,1,1,708.0,37574,80167.0,128157,45.38
1488,Solapur,West,1,2,4194.0,18649,80167.0,128157,45.38
1489,Kolhapur,North,2,2,4041.0,50974,231799.0,84727,11.97
1489,Kolhapur,West,1,2,2528.0,54611,231799.0,84727,11.97
1489,Mumbai,North,1,1,1853.0,21713,231799.0,84727,11.97
1489,Mumbai,South,1,1,4800.0,4153,231799.0,84727,11.97
1489,Pune,East,1,1,4467.0,38817,231799.0,84727,11.97
1489,Pune,North,1,2,4151.0,32776,231799.0,84727,11.97
1490,Kolhapur,South,1,1,1360.0,15948,678240.0,119812,53.52
1490,Kolhapur,West,1,3,10731.0,71085,678240.0,119812,53.52
1490,Mumbai,South,2,2,4768.0,87047,678240.0,119812,53.52
1490,Pune,East,1,2,5554.0,19509,678240.0,119812,53.52
1490,Pune,North,1,1,1516.0,24364,678240.0,119812,53.52
1490,Solapur,West,1,2,5347.0,13399,678240.0,119812,53.52
1491,Mumbai,North,1,1,4853.0,48208,750710.0,103189,18.7
1491,Nagpur,West,2,3,7951.0,83212,750710.0,103189,18.7
1491,Pune,North,1,2,6846.3976299999995,72344,750710.0,103189,18.7
1491,Pune,West,1,2,4924.52721639,24561,750710.0,103189,18.7
1492,Kolhapur,West,1,1,2720.0,29132,944678.0,118934,2.6
1492,Nagpur,South,1,1,1642.0,2272,944678.0,118934,2.6
1492,Pune,South,1,1,2714.0,3096,944678.0,118934,2.6
1493,Kolhapur,East,1,2,3574.0,80989,397046.0,366876,25.17
1493,Mumbai,West,1,3,9086.002139,42808,397046.0,366876,25.17
1493,Nagpur,South,1,1,1961.0,32946,397046.0,366876,25.17
1493,Pune,North,1,1,1899.0,41695,397046.0,366876,25.17
1493,Solapur,South,1,1,3201.0,35966,397046.0,366876,25.17
1494,Kolhapur,East,1,3,10810.0,62167,85939.0,321982,60.49
1494,Mumbai,North,1,1,484.0,16611,85939.0,321982,60.49
1494,Mumbai,South,2,3,7607.0,92610,85939.0,321982,60.49
1494,Nashik,West,1,1,2325.0,39552,85939.0,321982,60.49
1494,Solapur,South,1,3,9584.0,112600,85939.0,321982,60.49
1495,Kolhapur,East,3,6,11669.0,173679,782387.0,95006,75.66
1495,Kolhapur,North,1,3,6599.0,124378,782387.0,95006,75.66
1495,Mumbai,East,3,6,10101.0,187737,782387.0,95006,75.66
1495,Mumbai,North,1,3,4920.0,67744,782387.0,95006,75.66
1495,Nagpur,South,1,1,1190.0,10439,782387.0,95006,75.66
1496,Kolhapur,East,1,1,1445.0,28321,593338.0,252822,-35.06
1496,Kolhapur,West,1,1,637.0,29402,593338.0,252822,-35.06
1496,Mumbai,East,1,1,4142.0,13199,593338.0,252822,-35.06
1496,Nagpur,South,3,3,6367.0,97824,593338.0,252822,-35.06
1496,Nashik,South,1,1,1869.0,8594,593338.0,252822,-35.06
1496,Nashik,West,1,1,3346.0,21565,593338.0,252822,-35.06
1496,Pune,West,1,2,4586.0,51364,593338.0,252822,-35.06
1497,Nagpur,North,1,1,4397.0,40003,232904.0,370413,-40.27
1497,Nagpur,South,1,2,3157.0,20916,232904.0,370413,-40.27
1497,Nagpur,West,1,1,1930.0,41210,232904.0,370413,-40.27
1497,Nashik,West,1,1,1661.0,26918,232904.0,370413,-40.27
1497,Solapur,West,1,1,4395.0,9914,232904.0,370413,-40.27
1498,Kolhapur,East,1,1,1992.0,48342,582253.0,34952,1.04
1498,Mumbai,South,1,1,3134.0,47144,582253.0,34952,1.04
1498,Nagpur,North,2,3,4610.0,42240,582253.0,34952,1.04
1498,Nagpur,West,1,1,4800.0,20174,582253.0,34952,1.04
1498,Nashik,East,2,2,6583.0,47494,582253.0,34952,1.04
1498,Nashik,West,1,2,6639.0,55333,582253.0,34952,1.04
1498,Pune,South,1,4,14119.0,143514,582253.0,34952,1.04
1499,Mumbai,South,1,2,5640.382782000001,58341,101014.0,232018,-44.13
1499,Nagpur,North,1,1,675.0,12606,101014.0,232018,-44.13
1499,Nagpur,South,1,1,2815.315288,49112,101014.0,232018,-44.13
1499,Nashik,East,1,2,3360.0,31335,101014.0,232018,-44.13
1499,Solapur,North,2,4,8661.0,134417,101014.0,232018,-44.13
1499,Solapur,South,1,2,4655.0,61002,101014.0,232018,-44.13
1500,Kolhapur,South,1,2,1745.0,72792,757389.0,429626,24.22
1500,Mumbai,East,2,2,3835.0,51239,757389.0,429626,24.22
1500,Mumbai,North,1,1,4217.0,5061,757389.0,429626,24.22
1500,Nashik,West,2,2,8119.0,34870,757389.0,429626,24.22
1500,Pune,North,1,1,4688.0,39218,757389.0,429626,24.22
1500,Pune,West,2,5,16265.0,152739,757389.0,429626,24.22
1501,Kolhapur,North,1,2,5280.123058,42040,629391.0,62900,73.59
1501,Kolhapur,South,2,2,6505.0,61362,629391.0,62900,73.59
1501,Kolhapur,West,1,2,3254.931678,18161,629391.0,62900,73.59
1501,Mumbai,North,1,2,6115.0,64881,629391.0,62900,73.59
1501,Mumbai,South,1,2,3131.0,39633,629391.0,62900,73.59
1501,Nashik,North,1,2,5201.0,68905,629391.0,62900,73.59
1501,Pune,East,1,2,4485.0,56167,629391.0,62900,73.59
1501,Pune,South,1,3,6653.0,59461,629391.0,62900,73.59
1501,Pune,West,1,1,4164.0,3198,629391.0,62900,73.59
1502,Kolhapur,North,2,2,5598.0,85460,235133.0,498806,2.15
1502,Kolhapur,South,1,1,3669.0,1366,235133.0,498806,2.15
1502,Mumbai,East,1,3,9955.0,60337,235133.0,498806,2.15
1502,Nagpur,East,1,1,4317.0,21388,235133.0,498806,2.15
1502,Nashik,West,1,2,8214.0,16618,235133.0,498806,2.15
1502,Pune,South,1,1,794.0,45949,235133.0,498806,2.15
1502,Pune,West,1,1,340.0,29535,235133.0,498806,2.15
1502,Solapur,South,1,2,4018.0,77305,235133.0,498806,2.15
1503,Kolhapur,East,2,6,12067.0,145192,103814.0,218245,21.37
1503,Kolhapur,South,1,1,1917.982709,24845,103814.0,218245,21.37
1503,Mumbai,West,1,2,3440.0,84592,103814.0,218245,21.37
1503,Nashik,South,2,4,10882.061924,117943,103814.0,218245,21.37
1504,Kolhapur,East,1,3,11512.0,83783,645900.0,329571,36.15
1504,Mumbai,East,1,1,4903.0,36040,645900.0,329571,36.15
1504,Pune,North,1,2,9107.0,28337,645900.0,329571,36.15
1504,Solapur,South,1,1,3514.0,30711,645900.0,329571,36.15
1505,Nagpur,North,1,1,516.0,41176,221265.0,280739,87.05
1505,Nagpur,West,1,5,7201.0,165116,221265.0,280739,87.05
1505,Nashik,East,1,1,1548.0,13376,221265.0,280739,87.05
1505,Pune,East,1,1,627.0,22657,221265.0,280739,87.05
1505,Solapur,West,1,1,1864.0,47733,221265.0,280739,87.05
1506,Kolhapur,West,1,1,3378.0,8093,63927.0,254606,88.99
1506,Mumbai,North,2,2,5294.192096000001,61887,63927.0,254606,88.99
1506,Mumbai,South,1,1,1853.0,27547,63927.0,254606,88.99
1506,Nagpur,South,1,1,4376.0,36466,63927.0,254606,88.99
1506,Nashik,North,1,2,5349.0,36541,63927.0,254606,88.99
1506,Solapur,North,1,1,1008.390635,36065,63927.0,254606,88.99
1507,Kolhapur,West,1,1,252.0,26402,767178.0,81892,44.78
1507,Mumbai,North,1,2,3025.0,50722,767178.0,81892,44.78
1507,Nagpur,South,1,1,4258.0,18014,767178.0,81892,44.78
1507,Solapur,East,1,2,5512.0,35440,767178.0,81892,44.78
1508,Kolhapur,East,1,1,997.0,9228,698309.0,159788,-48.47
1508,Kolhapur,North,1,1,145.0,20686,698309.0,159788,-48.47
1508,Kolhapur,West,1,2,4021.0,20188,698309.0,159788,-48.47
1508,Mumbai,North,2,5,5672.0,123602,698309.0,159788,-48.47
1508,Nashik,South,1,1,3504.0,46858,698309.0,159788,-48.47
1508,Pune,East,1,1,4506.0,1780,698309.0,159788,-48.47
1508,Pune,North,1,2,5996.0,79871,698309.0,159788,-48.47
1509,Kolhapur,South,1,1,1557.0,36805,365327.0,109068,-21.56
1509,Nagpur,East,1,1,549.0,22907,365327.0,109068,-21.56
1510,Kolhapur,West,2,3,9543.0,101440,79853.0,411839,-19.75
1510,Nagpur,West,1,1,2666.0,45874,79853.0,411839,-19.75
1510,Nashik,South,1,1,1665.0,29642,79853.0,411839,-19.75
1510,Pune,East,1,1,4584.0,42822,79853.0,411839,-19.75
1511,Mumbai,South,1,1,3824.248539,23389,708729.0,296722,39.84
1511,Nagpur,North,1,1,430.0,33828,708729.0,296722,39.84
1511,Nashik,North,2,3,2937.205116,124191,708729.0,296722,39.84
1511,Pune,North,1,2,5110.0,40030,708729.0,296722,39.84
1511,Solapur,South,1,1,1614.0,32092,708729.0,296722,39.84
1512,Nashik,North,1,1,678.0,22398,516524.0,34750,56.14
1512,Pune,East,1,1,1615.0,10860,516524.0,34750,56.14
1512,Pune,North,1,3,11351.0,60607,516524.0,34750,56.14
1512,Pune,South,1,1,1750.0,47640,516524.0,34750,56.14
1512,Solapur,South,1,2,4322.0,82803,516524.0,34750,56.14
1513,Mumbai,North,1,1,2579.0,14837,612349.0,424973,-36.65
1513,Solapur,West,1,1,1168.0,27654,612349.0,424973,-36.65
1514,Kolhapur,East,1,1,3763.0,11356,,289371,-6.55
1514,Kolhapur,West,2,2,6051.0,61450,,289371,-6.55
1514,Mumbai,East,1,1,4172.0,49949,,289371,-6.55
1514,Pune,South,1,1,4817.376734,24664,,289371,-6.55
1514,Solapur,East,1,1,3027.0,30007,,289371,-6.55
1515,Mumbai,North,1,1,982.0,30323,943560.0,228782,26.07
1515,Mumbai,South,1,1,1359.0,36998,943560.0,228782,26.07
1515,Nagpur,West,1,1,1819.0,12989,943560.0,228782,26.07
1515,Nashik,East,1,2,5908.0,66113,943560.0,228782,26.07
1515,Nashik,North,1,2,4624.0,31122,943560.0,228782,26.07
1515,Nashik,South,1,4,10919.0,86381,943560.0,228782,26.07
1515,Pune,East,2,4,9076.0,124217,943560.0,228782,26.07
1515,Pune,South,1,1,3683.0,20029,943560.0,228782,26.07
1516,Kolhapur,East,1,2,4862.0,53088,510682.0,212913,65.71
1516,Kolhapur,South,1,1,3831.0,14076,510682.0,212913,65.71
1516,Kolhapur,West,1,2,3325.0,49042,510682.0,212913,65.71
1516,Mumbai,North,1,1,4944.0,5416,510682.0,212913,65.71
1516,Mumbai,South,1,2,3831.0,54146,510682.0,212913,65.71
1516,Nagpur,East,1,1,1682.0,39637,510682.0,212913,65.71
1516,Nagpur,South,1,2,2957.0,5104,510682.0,212913,65.71
1516,Nashik,South,2,3,8372.0,48287,510682.0,212913,65.71
1516,Pune,East,1,3,11542.085809,38555,510682.0,212913,65.71
1516,Pune,South,1,1,3219.0,45151,510682.0,212913,65.71
1516,Solapur,East,1,1,1782.0,4943,510682.0,212913,65.71
1516,Solapur,North,1,1,4695.0,13749,510682.0,212913,65.71
1517,Kolhapur,North,1,1,3944.0,13400,518806.0,168583,1.67
1517,Kolhapur,South,1,2,5316.0,79862,518806.0,168583,1.67
1517,Nagpur,East,1,2,4432.0,77085,518806.0,168583,1.67
1517,Nagpur,West,1,2,2787.0,63448,518806.0,168583,1.67
1517,Nashik,East,1,1,2479.0,31736,518806.0,168583,1.67
1517,Nashik,South,1,1,1979.0,1695,518806.0,168583,1.67
1517,Pune,West,2,3,7494.0,38743,518806.0,168583,1.67
1517,Solapur,North,1,2,6452.918015,60898,518806.0,168583,1.67
1518,Kolhapur,East,1,1,1396.0,48824,213986.0,236304,24.58
1518,Kolhapur,West,1,3,8953.0,53968,213986.0,236304,24.58
1518,Nagpur,East,1,2,1373.5110933,6301,213986.0,236304,24.58
1518,Nashik,West,1,2,4915.368852,75813,213986.0,236304,24.58
1519,Kolhapur,South,1,1,4351.0,33440,401069.0,412209,24.42
1519,Mumbai,South,1,1,4302.0,1906,401069.0,412209,24.42
1519,Nashik,West,1,2,2672.0,49695,401069.0,412209,24.42
1520,Kolhapur,North,1,1,299.0,14466,721288.0,411579,89.01
1520,Kolhapur,South,1,1,431.0,13073,721288.0,411579,89.01
1520,Mumbai,East,1,1,267.0,26154,721288.0,411579,89.01
1520,Mumbai,North,1,1,1094.0,40379,721288.0,411579,89.01
1520,Nagpur,South,1,1,3700.0,36387,721288.0,411579,89.01
1520,Nashik,South,1,3,7714.0,98996,721288.0,411579,89.01
1520,Solapur,North,1,2,6339.0,75691,721288.0,411579,89.01
1521,Nashik,East,1,1,2416.391366,48310,164239.0,240935,76.78
1521,Pune,East,1,1,1968.0,43981,164239.0,240935,76.78
1521,Pune,North,1,2,9157.0,41481,164239.0,240935,76.78
1521,Solapur,East,1,3,3474.0,121427,164239.0,240935,76.78
1522,Mumbai,South,1,4,13150.0,142791,588533.0,71483,78.68
1522,Nashik,East,1,2,4107.0,44638,588533.0,71483,78.68
1522,Pune,East,3,6,14437.0,140872,588533.0,71483,78.68
1522,Pune,West,1,2,4482.0,48858,588533.0,71483,78.68
1522,Solapur,South,1,1,3128.0,27929,588533.0,71483,78.68
1523,Kolhapur,West,1,2,5567.0,46479,183638.0,395229,-25.01
1523,Nagpur,West,1,1,3090.0,17168,183638.0,395229,-25.01
1523,Nashik,West,1,2,4876.0,69825,183638.0,395229,-25.01
1523,Pune,East,1,2,6957.0,46334,183638.0,395229,-25.01
1523,Pune,North,1,1,3686.0,22255,183638.0,395229,-25.01
1523,Pune,South,1,1,1442.0,24904,183638.0,395229,-25.01
1523,Pune,West,2,3,7140.0,64684,183638.0,395229,-25.01
1523,Solapur,West,1,1,4048.0,15123,183638.0,395229,-25.01
1524,Mumbai,East,1,1,4331.0,18775,976883.0,461037,85.12
1524,Mumbai,North,2,4,8469.0,80313,976883.0,461037,85.12
1524,Nagpur,North,1,2,6890.0,49055,976883.0,461037,85.12
1524,Nagpur,West,1,1,1904.0,1714,976883.0,461037,85.12
1524,Pune,North,1,1,3780.0,11129,976883.0,461037,85.12
1524,Pune,South,1,1,2978.0,33284,976883.0,461037,85.12
1524,Solapur,West,1,2,5248.0,91888,976883.0,461037,85.12
1525,Kolhapur,East,1,1,2402.0,15487,478631.0,24036,9.06
1525,Kolhapur,North,1,2,4373.0,88412,478631.0,24036,9.06
1525,Kolhapur,South,1,3,3611.0,66430,478631.0,24036,9.06
1525,Nashik,North,1,1,4811.0,44090,478631.0,24036,9.06
1525,Nashik,South,1,2,1765.59695931,83602,478631.0,24036,9.06
1526,Nashik,East,1,2,7675.0,68882,698900.0,195121,31.71
1526,Nashik,West,1,1,2436.0,34842,698900.0,195121,31.71
1526,Pune,South,1,1,3308.0,4111,698900.0,195121,31.71
1526,Pune,West,1,1,1441.0,19954,698900.0,195121,31.71
1527,Kolhapur,East,1,2,2987.0,35261,926106.0,81190,42.15
1527,Kolhapur,North,1,3,3870.0,88727,926106.0,81190,42.15
1527,Mumbai,South,1,1,2276.0,20483,926106.0,81190,42.15
1527,Nagpur,East,1,1,1519.0,40211,926106.0,81190,42.15
1527,Nagpur,West,1,3,5803.0,82249,926106.0,81190,42.15
1527,Nashik,South,1,1,1557.0,1079,926106.0,81190,42.15
1527,Solapur,East,1,1,113.0,15200,926106.0,81190,42.15
1527,Solapur,South,1,1,2518.0,17601,926106.0,81190,42.15
1527,Solapur,West,1,1,1534.0,9086,926106.0,81190,42.15
1528,Kolhapur,South,1,1,3353.0,45687,838335.0,185585,14.53
1528,Mumbai,West,1,1,3207.0,41657,838335.0,185585,14.53
1528,Nagpur,East,1,1,4929.0,12350,838335.0,185585,14.53
1528,Nashik,East,1,1,3804.0,1048,838335.0,185585,14.53
1529,Kolhapur,North,1,1,1329.0,35786,99318.0,329650,1.49
1529,Kolhapur,South,1,3,5620.0,72009,99318.0,329650,1.49
1529,Kolhapur,West,1,1,3572.0,26664,99318.0,329650,1.49
1529,Mumbai,East,1,2,7421.0,57836,99318.0,329650,1.49
1529,Pune,East,1,2,1705.6293839999998,80426,99318.0,329650,1.49
1529,Pune,North,2,5,12015.037968,146522,99318.0,329650,1.49
1529,Pune,South,1,1,3121.0,21682,99318.0,329650,1.49
1529,Solapur,North,1,2,4908.0,68916,99318.0,329650,1.49
1530,Mumbai,East,1,6,14816.141137999999,209055,314730.0,200082,-12.8
1530,Nagpur,East,1,1,1013.0,10723,314730.0,200082,-12.8
1530,Nashik,West,1,1,1955.0,24967,314730.0,200082,-12.8
1530,Pune,North,1,1,3854.0,27740,314730.0,200082,-12.8
1530,Pune,West,1,1,4900.0,35502,314730.0,200082,-12.8
1530,Solapur,East,1,3,6249.0,45702,314730.0,200082,-12.8
1531,Mumbai,West,1,1,1013.0,25507,837353.0,423407,27.03
1531,Nagpur,North,1,1,3605.0,45274,837353.0,423407,27.03
1531,Nagpur,South,1,1,4823.0,11514,837353.0,423407,27.03
1531,Nagpur,West,1,1,3685.0,48387,837353.0,423407,27.03
1531,Pune,South,1,3,8705.515144,57614,837353.0,423407,27.03
1531,Solapur,West,1,2,5631.0,34566,837353.0,423407,27.03
1532,Kolhapur,East,1,2,3936.0,65092,387137.0,288541,75.64
1532,Kolhapur,North,1,1,2606.0,42386,387137.0,288541,75.64
1532,Mumbai,East,2,3,8695.671573,55580,387137.0,288541,75.64
1532,Nagpur,North,1,1,448.0,38142,387137.0,288541,75.64
1532,Nashik,East,1,2,7420.0,59726,387137.0,288541,75.64
1532,Pune,East,1,3,9200.0,100581,387137.0,288541,75.64
1532,Solapur,North,1,1,589.0,49932,387137.0,288541,75.64
1533,Kolhapur,East,1,1,2276.0,27921,182856.0,20654,64.78
1533,Nagpur,North,2,3,6338.66954,76101,182856.0,20654,64.78
1533,Nashik,North,1,2,6810.0,33997,182856.0,20654,64.78
1533,Nashik,West,2,3,3621.0,29436,182856.0,20654,64.78
1533,Pune,East,1,1,121.0,30032,182856.0,20654,64.78
1534,Kolhapur,North,1,1,4029.0,27047,620056.0,235991,26.49
1534,Pune,East,1,2,8139.0,66567,620056.0,235991,26.49
1534,Solapur,East,1,1,3581.0,31284,620056.0,235991,26.49
1535,Kolhapur,West,2,4,9452.0,86662,278807.0,216511,1.42
1535,Mumbai,East,1,1,2454.0,31333,278807.0,216511,1.42
1535,Mumbai,South,1,4,8812.0,101321,278807.0,216511,1.42
1535,Pune,East,1,1,3360.0,25899,278807.0,216511,1.42
1535,Pune,South,1,1,1709.192138,7657,278807.0,216511,1.42
1535,Solapur,South,1,1,208.0,43268,278807.0,216511,1.42
1536,Kolhapur,East,1,1,3618.0,6607,500718.0,426442,-48.09
1536,Kolhapur,North,1,3,10377.422222000001,100311,500718.0,426442,-48.09
1536,Mumbai,South,1,1,398.0,12413,500718.0,426442,-48.09
1536,Nagpur,North,1,1,3914.0,25187,500718.0,426442,-48.09
1536,Nagpur,South,1,1,356.0,22028,500718.0,426442,-48.09
1536,Pune,West,1,2,3419.0,22935,500718.0,426442,-48.09
1536,Solapur,South,1,1,488.0,26071,500718.0,426442,-48.09
1536,Solapur,West,1,1,315.0,10345,500718.0,426442,-48.09
1537,Nagpur,South,1,3,7373.0,100878,61579.0,216097,-18.84
1537,Nashik,South,1,2,1790.0,51269,61579.0,216097,-18.84
1537,Solapur,North,1,3,9899.0,98609,61579.0,216097,-18.84
1538,Kolhapur,East,1,2,6008.0,47162,486359.0,133756,-21.98
1538,Nagpur,East,1,2,6622.0,51871,486359.0,133756,-21.98
1538,Nagpur,South,2,2,5001.0,67310,486359.0,133756,-21.98
1538,Nashik,South,1,1,3525.0,3005,486359.0,133756,-21.98
1538,Nashik,West,1,1,492.0,45421,486359.0,133756,-21.98
1538,Solapur,West,1,1,3727.0,31304,486359.0,133756,-21.98
1539,Kolhapur,North,1,2,6740.0,13173,100981.0,435718,38.25
1539,Mumbai,East,1,1,3719.0,41138,100981.0,435718,38.25
1539,Mumbai,South,1,2,5690.0,35965,100981.0,435718,38.25
1539,Nashik,North,1,1,1558.0,1842,100981.0,435718,38.25
1539,Pune,East,1,1,3164.0,29307,100981.0,435718,38.25
1539,Pune,North,1,1,2664.0,31519,100981.0,435718,38.25
1539,Pune,South,1,2,5401.0,53048,100981.0,435718,38.25
1539,Pune,West,1,4,13473.0,124662,100981.0,435718,38.25
1540,Kolhapur,East,1,1,1266.0,31719,490746.0,259224,88.11
1540,Kolhapur,South,2,3,9893.0,88667,490746.0,259224,88.11
1540,Mumbai,East,1,1,1304.0,1294,490746.0,259224,88.11
1540,Nagpur,South,1,1,4923.0,47851,490746.0,259224,88.11
1540,Nagpur,West,1,1,1524.0,42415,490746.0,259224,88.11
1540,Nashik,East,1,3,6336.0,44945,490746.0,259224,88.11
1540,Nashik,North,2,3,6816.0,75963,490746.0,259224,88.11
1540,Pune,North,1,1,4121.0,48822,490746.0,259224,88.11
1540,Pune,West,1,2,8268.0,56392,490746.0,259224,88.11
1540,Solapur,East,2,3,10207.0,63345,490746.0,259224,88.11
1541,Mumbai,West,1,2,7551.0,92025,118188.0,75897,-2.57
1541,Nagpur,North,1,2,1678.0,29341,118188.0,75897,-2.57
1541,Nashik,West,1,2,6946.0,71679,118188.0,75897,-2.57
1541,Pune,South,1,2,2258.079228,31323,118188.0,75897,-2.57
1541,Solapur,East,1,1,1229.0,39577,118188.0,75897,-2.57
1541,Solapur,South,1,4,7346.0,112913,118188.0,75897,-2.57
1542,Kolhapur,North,2,2,2090.0,58719,438639.0,76596,68.97
1542,Mumbai,East,1,2,2458.0,55539,438639.0,76596,68.97
1542,Nagpur,East,1,1,3414.0,45926,438639.0,76596,68.97
1542,Nagpur,North,1,1,4092.0,33651,438639.0,76596,68.97
1542,Pune,South,1,1,4309.0,44485,438639.0,76596,68.97
1543,Mumbai,North,1,1,4709.0,18164,335267.0,266335,-0.54
1543,Nagpur,East,1,2,7417.0,63627,335267.0,266335,-0.54
1543,Nashik,South,1,1,3509.0,47089,335267.0,266335,-0.54
1543,Pune,North,1,1,843.0,24887,335267.0,266335,-0.54
1543,Solapur,East,1,1,2847.0,36957,335267.0,266335,-0.54
1544,Kolhapur,South,1,2,4424.0,78078,995324.0,430464,94.62
1544,Kolhapur,West,1,3,8110.0,79072,995324.0,430464,94.62
1544,Mumbai,South,1,2,5069.0,59570,995324.0,430464,94.62
1544,Nashik,North,1,2,5214.0,44379,995324.0,430464,94.62
1544,Pune,North,1,1,2337.0,24713,995324.0,430464,94.62
1544,Pune,West,1,1,1070.0,42743,995324.0,430464,94.62
1544,Solapur,South,1,2,4235.0,17132,995324.0,430464,94.62
1545,Kolhapur,East,1,2,3296.0,84953,954948.0,417476,-20.77
1545,Pune,East,1,3,7593.0,55034,954948.0,417476,-20.77
1545,Solapur,North,1,1,820.0,31742,954948.0,417476,-20.77
1546,Kolhapur,West,1,1,3330.0,49703,,67502,11.03
1546,Mumbai,North,3,5,10197.6037008,140669,,67502,11.03
1546,Mumbai,South,1,1,104.0,31601,,67502,11.03
1546,Nagpur,East,2,4,9231.0,130439,,67502,11.03
1546,Nashik,East,1,2,2998.0,38129,,67502,11.03
1547,Kolhapur,North,1,1,1436.0,13364,950693.0,104508,-27.6
1547,Mumbai,North,1,1,4609.0,36991,950693.0,104508,-27.6
1547,Solapur,West,1,1,361.0,3585,950693.0,104508,-27.6
1548,Kolhapur,East,1,2,7269.0,46716,990730.0,406514,-16.07
1548,Mumbai,South,1,1,1610.0,41733,990730.0,406514,-16.07
1548,Nagpur,North,2,4,14138.0,67088,990730.0,406514,-16.07
1548,Nashik,East,1,2,8932.0,26510,990730.0,406514,-16.07
1548,Pune,East,1,2,8967.0,84298,990730.0,406514,-16.07
1548,Solapur,East,1,1,1430.0,4574,990730.0,406514,-16.07
1549,Kolhapur,South,1,3,6684.0,40767,106960.0,371902,-34.11
1549,Kolhapur,West,1,1,1316.0,14179,106960.0,371902,-34.11
1549,Mumbai,South,1,2,3712.0,34175,106960.0,371902,-34.11
1549,Nagpur,West,1,1,2201.0,5166,106960.0,371902,-34.11
1549,Nashik,East,1,1,2614.0,16270,106960.0,371902,-34.11
1549,Nashik,North,1,1,922.0,40946,106960.0,371902,-34.11
1549,Pune,South,1,1,4137.0,44763,106960.0,371902,-34.11
1550,Nashik,North,1,2,2561.673025,32491,455408.0,434758,-33.57
1550,Nashik,West,1,1,2832.0,34321,455408.0,434758,-33.57
1550,Pune,North,1,2,1969.0,64199,455408.0,434758,-33.57
1550,Solapur,East,1,1,2151.0,4150,455408.0,434758,-33.57
1550,Solapur,South,1,1,2517.0,34823,455408.0,434758,-33.57
1551,Kolhapur,South,2,3,11608.0,83745,527544.0,379038,44.27
1551,Mumbai,West,1,1,1851.0,45928,527544.0,379038,44.27
1551,Pune,West,1,1,802.0,16374,527544.0,379038,44.27
1552,Nagpur,West,1,1,2459.0,2796,629812.0,436697,67.58
1552,Pune,East,1,3,9587.0,106137,629812.0,436697,67.58
1552,Solapur,North,1,1,278.0,14320,629812.0,436697,67.58
1553,Kolhapur,East,1,3,3218.0,52570,224110.0,150800,-37.85
1553,Kolhapur,South,1,1,2550.0,42391,224110.0,150800,-37.85
1553,Nagpur,West,1,3,9682.0,58175,224110.0,150800,-37.85
1553,Pune,South,2,2,3095.0,69336,224110.0,150800,-37.85
1553,Pune,West,1,1,4776.0,32131,224110.0,150800,-37.85
1553,Solapur,North,1,1,1841.0,11363,224110.0,150800,-37.85
1553,Solapur,West,1,1,2627.0,43687,224110.0,150800,-37.85
1554,Kolhapur,South,2,5,16504.0,186383,636342.0,322246,-16.8
1554,Solapur,South,1,2,1656.0,24958,636342.0,322246,-16.8
1555,Kolhapur,West,1,1,266.0,42994,319006.0,363767,-1.84
1555,Mumbai,West,2,3,5446.77102,59889,319006.0,363767,-1.84
1555,Nashik,South,1,1,2650.0,36131,319006.0,363767,-1.84
1555,Pune,East,1,2,3618.0,51208,319006.0,363767,-1.84
1555,Pune,South,1,1,459.0,20394,319006.0,363767,-1.84
1555,Pune,West,2,2,3779.0,58136,319006.0,363767,-1.84
1555,Solapur,South,1,1,4101.0,43232,319006.0,363767,-1.84
1556,Kolhapur,North,1,1,354.0,9700,565205.0,94738,90.52
1556,Nashik,East,1,1,2999.0,8061,565205.0,94738,90.52
1556,Solapur,North,1,1,2317.0,41024,565205.0,94738,90.52
1557,Kolhapur,West,1,1,616.0,30610,528963.0,202030,39.71
1557,Mumbai,East,1,3,4179.299843,123513,528963.0,202030,39.71
1557,Mumbai,North,1,2,8794.350284,45694,528963.0,202030,39.71
1557,Mumbai,South,2,3,12745.0,32445,528963.0,202030,39.71
1557,Nashik,North,1,2,5082.0,36196,528963.0,202030,39.71
1557,Nashik,West,1,3,6329.0,99088,528963.0,202030,39.71
1557,Pune,West,1,1,2727.0,4872,528963.0,202030,39.71
1557,Solapur,North,1,2,6303.0,16524,528963.0,202030,39.71
1558,Kolhapur,South,1,1,565.0,10714,910448.0,44568,-33.91
1558,Nagpur,North,1,2,4474.0,30123,910448.0,44568,-33.91
1558,Nashik,West,1,2,8798.0,77393,910448.0,44568,-33.91
1559,Mumbai,West,1,1,2985.0,9738,298901.0,353623,5.46
1559,Nashik,East,1,1,3813.0,48508,298901.0,353623,5.46
1559,Nashik,West,1,1,454.6253334,46503,298901.0,353623,5.46
1559,Pune,North,1,1,342.0,10362,298901.0,353623,5.46
1559,Pune,West,1,1,3533.0,15198,298901.0,353623,5.46
1560,Kolhapur,North,1,2,4978.0,46638,503578.0,357407,57.28
1560,Kolhapur,South,1,1,4211.0,21622,503578.0,357407,57.28
1560,Nashik,North,1,2,3877.0,53775,503578.0,357407,57.28
1560,Pune,West,1,1,451.0,16459,503578.0,357407,57.28
1560,Solapur,South,1,2,4833.0,39319,503578.0,357407,57.28
1561,Kolhapur,South,2,3,9819.0,85464,926590.0,128317,96.74
1561,Mumbai,West,1,2,3056.0,30255,926590.0,128317,96.74
